age,income,loan_amount,credit_score,dpd,missed_payment_count,previous_ptp_count,collection_attempts,recent_payment_amount,days_since_last_payment,outstanding_amount,emi_amount,previous_ptp_kept_count,successful_contacts,ptp_kept_rate,contact_success_rate,outstanding_to_income,emi_to_income,payment_to_outstanding,dpd_bucket,behavior_stress_score,will_pay,ptp_kept,recovery_success
37,63884.0,1157178.0,587.8226968360746,90,5,6,4,28049.0,12,318413.25811124884,18184.889951395406,0,4,0.0,1.0,0.4153534245810751,0.2846548423923894,0.08808992491826487,3,0.5183333333333333,1,0,0
34,52887.0,628775.0,760.3403328073624,90,2,4,3,7187.0,17,305722.71314439276,18917.656160273644,4,0,1.0,0.0,0.4817231599832233,0.3576995511235964,0.023508230468325005,3,0.3794444444444445,0,1,1
61,122930.0,982608.0,648.4334117983597,180,2,5,0,24266.0,24,703816.7871834511,15860.497303459619,5,0,1.0,0.0,0.4771121689738409,0.12902055888277572,0.034477722671418784,6,0.57,0,0,0
22,170054.0,59833.0,681.2914005104146,45,2,4,2,5756.0,34,48765.011989106206,3211.561041223231,2,2,0.5,1.0,0.02389682688494351,0.018885536601451484,0.11803544724414,1,0.3047222222222222,0,1,0
38,140016.0,473033.0,637.2912471294354,30,0,2,10,18351.0,129,360215.89431916573,11169.66607028864,2,7,1.0,0.7,0.21438972112661275,0.07977421202068792,0.05094444828617217,1,0.2883333333333334,1,1,1
34,121451.0,1435515.0,769.37283704391,5,3,2,8,25826.0,38,333250.35505035665,61136.288649391485,0,1,0.0,0.125,0.2286589893937724,0.5033823406097231,0.0774972917766209,0,0.43166666666666664,0,1,0
34,167288.0,885914.0,739.722331079881,120,3,6,5,25134.0,63,280907.77156514867,37164.645998308406,0,0,0.0,0.0,0.1399322184721103,0.22215966475962654,0.08947420664070475,4,0.7233333333333333,0,0,0
30,163735.0,1309240.0,663.148232119241,180,6,0,0,17725.0,31,802222.8028450583,60080.074820930706,0,0,0.0,0.0,0.4082932802216276,0.3669348326315736,0.022094859354706495,6,0.8688888888888889,1,0,0
65,100048.0,365591.0,597.4071844666073,0,2,2,4,6217.0,76,249491.21057862916,10387.574785401483,2,3,1.0,0.75,0.20780959354395653,0.10382591141653488,0.02491871351131491,0,0.2605555555555556,1,1,1
39,35701.0,471712.0,655.714913659926,45,5,5,11,11321.0,44,73848.24841133352,10554.990103886894,4,4,0.8,0.36363636363636365,0.1723767037602437,0.29564970459894385,0.15330086012253422,1,0.4455808080808081,1,1,1
41,120753.0,1463650.0,719.91068899648,30,2,3,9,12739.0,59,376056.0287105316,53013.532514992454,3,3,1.0,0.3333333333333333,0.2595215223849039,0.4390245585202227,0.03387527130912139,1,0.32277777777777783,1,1,0
39,118901.0,1496748.0,693.2044992855836,90,1,4,9,25373.0,12,330051.9142286807,64021.10307006573,4,2,1.0,0.2222222222222222,0.2313212351933406,0.5384404089962719,0.07687578500883951,3,0.31277777777777777,0,0,1
69,62931.0,1321426.0,687.6368631116391,90,2,0,2,11324.0,90,536276.8682904767,59744.38308100413,0,1,0.0,0.5,0.7101387078579141,0.9493633198424327,0.021115958322234226,3,0.6416666666666667,0,0,0
37,155612.0,509835.0,694.8189131628868,5,6,1,4,24754.0,48,336797.88245054235,8645.076363530361,1,1,1.0,0.25,0.1803619913902004,0.055555332259275385,0.07349808680473234,0,0.3913888888888889,0,0,1
37,158932.0,1212106.0,733.1157362048712,180,1,4,0,28548.0,117,1039254.3797071478,54673.72579885204,4,0,1.0,0.0,0.5449156346252632,0.34400703318936426,0.027469694193681973,6,0.6833333333333332,0,0,0
37,71609.0,715324.0,677.0698557154469,5,5,2,10,3326.0,179,155327.22850323297,13946.879595840895,2,0,1.0,0.0,0.1807585039394873,0.1947643396198927,0.021412858724449417,0,0.47638888888888886,1,1,0
37,95251.0,1273697.0,711.5009415321651,120,4,3,1,28070.0,87,674509.8198787022,45835.04733883354,3,0,1.0,0.0,0.5901161316580248,0.4812027940791544,0.04161540599223279,4,0.66,1,1,0
25,49613.0,1284325.0,610.9156554578432,90,5,6,7,17018.0,92,551424.8705804243,47798.00716837373,6,2,1.0,0.2857142857142857,0.926210318835158,0.9634169908768616,0.03086186515687445,3,0.6130952380952381,0,1,1
50,46892.0,680549.0,850.0,5,5,4,3,18026.0,149,305390.35329228995,13666.790268759563,2,2,0.5,0.6666666666666666,0.5427193574104502,0.2914524922963312,0.05902609498194354,0,0.4847222222222222,1,1,0
22,60933.0,491664.0,660.1298476478622,90,3,4,6,9168.0,61,98841.54380199869,26333.483046883775,4,3,1.0,0.5,0.13517790551643977,0.432171123149751,0.09275452049156088,3,0.46055555555555555,0,1,0
32,77257.0,1463535.0,694.2515105518784,15,4,1,9,10016.0,25,536006.0350043371,59303.399350841704,0,7,0.0,0.7777777777777778,0.5781633972804374,0.7676119879213754,0.01868635676820123,0,0.3902777777777778,1,0,1
30,62215.0,703283.0,719.6525867350348,15,0,4,3,16225.0,129,238653.45770606794,16847.606852026984,1,2,0.25,0.6666666666666666,0.31966227022699234,0.2707965418633285,0.06798560622567283,0,0.375,0,1,0
35,42564.0,675920.0,651.2446641319622,0,4,6,0,5969.0,116,465522.31500340585,11514.910333393658,6,0,1.0,0.0,0.9114163671244202,0.27053167778859266,0.012822156548942943,0,0.43333333333333335,1,1,0
58,90446.0,1015101.0,680.5477355974624,90,4,4,7,21539.0,84,640928.4261803132,46695.59713196873,1,2,0.25,0.2857142857142857,0.5905258627434355,0.5162815064454893,0.03360593651363562,3,0.6789285714285713,1,0,1
50,119017.0,1408169.0,679.6972692259743,120,0,5,6,20006.0,69,883249.8345511375,68511.1192436499,5,6,1.0,1.0,0.6184339453965523,0.5756414566293042,0.022650442963475827,4,0.38666666666666666,1,0,1
69,70806.0,239177.0,616.0173335198637,45,3,6,1,255.0,5,129022.52337257804,4454.720084158731,3,1,0.5,1.0,0.1518498001259051,0.06291444346748483,0.0019763991071825274,1,0.2736111111111111,0,1,1
38,104434.0,1477481.0,710.7012597877747,90,3,6,0,6322.0,100,600690.4242027305,37376.1734365043,1,0,0.16666666666666666,0.0,0.47932220685052324,0.35789276898811023,0.01052455598637336,3,0.7000000000000001,1,0,0
66,61946.0,662408.0,564.5544713218889,30,2,2,6,15407.0,98,220478.55256157313,26956.769869106545,1,4,0.5,0.6666666666666666,0.2966004699813455,0.435165626014699,0.06987981289335289,1,0.43333333333333335,1,1,0
23,132025.0,87112.0,802.689590969163,60,0,2,7,22264.0,92,13804.015726158179,2766.59745005539,1,3,0.5,0.42857142857142855,0.008713006202208029,0.020955102821854876,1.6128639985399622,2,0.4488095238095238,1,0,0
45,123058.0,498644.0,735.5079619484875,120,0,1,1,8751.0,54,130119.17403347197,14311.327904293601,0,0,0.0,0.0,0.0881150717774491,0.11629741995070293,0.06725373155034696,4,0.6033333333333333,1,0,1
60,173529.0,720617.0,724.7385650357363,30,1,5,7,26602.0,27,226930.33217014404,23043.92745912959,3,7,0.6,1.0,0.10897810172466084,0.13279582928000272,0.11722540457947594,1,0.21166666666666667,1,0,0
47,26591.0,1031322.0,558.4350521296731,60,1,2,5,16020.0,102,909288.4005034885,36315.09786261581,0,2,0.0,0.4,2.849612025696315,1.3656913189656579,0.017618172618422773,2,0.56,0,0,0
66,156208.0,871228.0,624.5229928694886,5,1,5,1,16169.0,111,764797.6917522487,19503.74872959866,2,1,0.4,1.0,0.4080017731444872,0.12485755357983369,0.021141538702810107,0,0.33305555555555555,1,0,1
36,73138.0,247155.0,777.2541584563538,45,4,5,7,3295.0,31,179372.6474978258,7543.795399559774,1,0,0.2,0.0,0.20437693982360491,0.10314467717957523,0.01836957889602393,1,0.5097222222222222,1,0,1
22,28699.0,757938.0,850.0,120,2,4,7,18847.0,21,460632.6643727495,13486.004165104014,3,7,0.75,1.0,1.3375398224466286,0.46991198874887674,0.040915465744628086,4,0.38416666666666666,1,0,1
58,129739.0,387460.0,763.6284725539922,90,0,0,1,24526.0,86,252471.37824708497,5905.752741199633,0,1,0.0,1.0,0.16216620692768108,0.04552025791165057,0.09714368484176157,3,0.5161111111111111,1,0,1
24,45818.0,440841.0,752.5860387175666,15,0,4,8,6341.0,8,264686.13393288216,23808.82314095542,4,7,1.0,0.875,0.48140856929023923,0.5196390750568646,0.02395667618012782,0,0.05944444444444444,0,1,1
58,46487.0,1081495.0,716.7481959679932,45,4,1,2,16310.0,34,686881.9241909776,18593.40209143877,0,0,0.0,0.0,1.2313154290285055,0.399969929043362,0.023744983563529096,1,0.5463888888888888,0,0,1
56,176703.0,1214764.0,620.675196300288,60,6,3,7,191.0,114,381955.4279950883,20334.075255337222,0,5,0.0,0.7142857142857143,0.18013060898564648,0.11507487283938146,0.0005000583471285455,2,0.6952380952380952,0,0,0
62,53790.0,276525.0,749.6621858240231,180,5,1,9,6331.0,53,244040.623123969,13991.744413099632,0,7,0.0,0.7777777777777778,0.37807619620122856,0.26011794781743136,0.02594240220729131,6,0.8066666666666666,1,0,0
44,106640.0,923442.0,602.915486403215,120,5,0,11,2129.0,82,662550.1407584281,49904.16536612867,0,0,0.0,0.0,0.5177467341510598,0.467968542443067,0.0032133417065807446,4,0.8322222222222222,1,0,1
64,50507.0,661927.0,595.2590384402102,120,2,4,3,23090.0,123,215578.23612759158,32289.721149608362,3,2,0.75,0.6666666666666666,0.35569035996263154,0.6393118013267144,0.10710728696348555,4,0.5708333333333333,0,1,0
29,38086.0,538160.0,590.8529472193057,90,4,3,4,29870.0,31,288042.58138790756,11076.418865520913,1,4,0.3333333333333333,1.0,0.6302459814365462,0.29082652065118186,0.10369994552914386,3,0.4772222222222222,0,0,0
42,18150.0,1083677.0,748.3005852551115,30,0,4,1,1133.0,40,803994.0353919115,43976.985455589805,3,1,0.75,1.0,3.6914326693843504,2.4229744052666558,0.0014092144345918096,1,0.18472222222222223,1,0,0
26,20599.0,410801.0,675.9810161550748,30,1,3,11,21066.0,53,342349.26248739415,17613.906657650994,0,9,0.0,0.8181818181818182,1.384975251579341,0.8550855215132285,0.06153365088898266,1,0.37762626262626264,0,1,0
58,94750.0,1159929.0,687.0600669933067,45,0,2,3,17784.0,75,507913.62491640536,53201.8837323192,0,3,0.0,1.0,0.44671383018153504,0.5614974536392527,0.03501382740604166,1,0.4041666666666667,0,1,1
55,88308.0,631086.0,678.9217244064521,30,1,0,9,21061.0,100,323619.45646880835,12315.993380799717,0,2,0.0,0.2222222222222222,0.3053889572753019,0.13946633805317432,0.06507952343103307,1,0.5194444444444444,0,0,1
60,24311.0,187577.0,601.1998421161243,180,2,1,11,15052.0,13,71731.699347416,5745.504001162521,1,8,1.0,0.7272727272727273,0.24588217729771158,0.23633351162693927,0.20983749356193415,6,0.4728282828282828,0,1,1
58,74633.0,1198760.0,633.0488365787817,120,0,6,5,29742.0,85,518385.19970140094,31220.357934036543,4,1,0.6666666666666666,0.2,0.5788158943333835,0.41831841054274305,0.05737432321974454,4,0.5522222222222222,0,0,0
36,62216.0,1285393.0,636.5701655622584,180,5,5,8,1189.0,123,412330.9524759689,52933.30703947011,2,7,0.4,0.875,0.5522841826271496,0.850798943028644,0.00288360597927534,6,0.8191666666666665,0,1,0
24,110553.0,866450.0,581.6309986942248,60,5,3,5,4475.0,153,149405.24770023552,24905.291317175102,3,3,1.0,0.6,0.11261962414726837,0.2252791992725218,0.029952093844645766,2,0.5233333333333333,0,0,1
66,179158.0,1099759.0,644.7052933289754,5,4,0,6,7491.0,97,508361.506115068,38879.67449578046,0,5,0.0,0.8333333333333334,0.23645865014636427,0.2170133317841261,0.01473557676946611,0,0.5097222222222222,0,0,0
45,130045.0,263953.0,604.3085480522633,5,1,6,2,23473.0,112,132750.92360478506,10573.296858180818,3,0,0.5,0.0,0.08506729952758985,0.08130490874836263,0.17681986205897784,0,0.4180555555555556,0,0,0
25,166780.0,541977.0,720.4372940206895,15,6,5,10,2314.0,146,398311.1917305941,26899.632264807,3,3,0.6,0.3,0.19902026208707782,0.1612881176688272,0.0058095279470960015,0,0.5591666666666667,0,0,0
66,49140.0,557352.0,726.2679744776777,60,0,0,1,3707.0,130,302065.9299500206,28891.27353526936,0,1,0.0,1.0,0.5122539851275618,0.5879380043807358,0.012272155289454042,2,0.4666666666666667,1,0,1
69,52842.0,1157514.0,589.4452614152077,30,6,1,7,21971.0,96,456984.1175576681,49469.733332907424,0,7,0.0,1.0,0.7206769198075839,0.9361820773798764,0.04807825733074283,1,0.6083333333333334,0,1,0
42,139630.0,560456.0,659.23577650264,60,5,1,11,12553.0,101,278788.8165426464,11912.857990397762,1,2,1.0,0.18181818181818182,0.16638545712636157,0.08531732428846066,0.0450269137610108,2,0.5651515151515152,1,0,0
58,68220.0,1106033.0,809.9241916921692,120,1,6,9,21173.0,178,826316.8168468348,55917.36280624507,3,3,0.5,0.3333333333333333,1.0093775247322814,0.819662310264513,0.025623343938218072,4,0.6083333333333333,0,1,1
22,155500.0,494924.0,611.3465971625195,30,1,6,9,10999.0,136,252764.2261282804,11472.646629104538,3,1,0.5,0.1111111111111111,0.1354577846346626,0.07377907800067227,0.043514860344271565,1,0.4555555555555556,1,0,0
25,93120.0,921292.0,709.8646472456546,180,4,2,7,2678.0,43,521808.04985314945,15779.457875533833,0,5,0.0,0.7142857142857143,0.4669673985656048,0.16945294110324133,0.005132155398433696,6,0.7574603174603174,0,0,0
34,50533.0,354219.0,687.3865353802018,45,5,1,11,17914.0,81,99092.48484607537,11508.874997966761,1,0,1.0,0.0,0.16341216770241784,0.22774968828224648,0.18078061144421384,1,0.5341666666666667,0,1,0
53,154794.0,859797.0,756.5021290488635,120,3,4,10,3276.0,133,133893.14569069466,36442.951388885696,0,0,0.0,0.0,0.07208136065281097,0.23542870775925226,0.024467271891332347,4,0.7833333333333333,1,0,0
27,107174.0,167187.0,700.6826788950184,0,0,1,3,14366.0,93,141650.43697904,3506.676084530068,0,2,0.0,0.6666666666666666,0.11014054790888338,0.03271946633073383,0.10141867760087274,0,0.3833333333333333,1,0,1
22,148028.0,1115320.0,649.8093165453375,15,3,0,7,26408.0,77,391447.9368493622,30085.3429872097,0,7,0.0,1.0,0.22036818307423944,0.20324089352831695,0.06746235581811837,0,0.4502777777777778,0,0,0
53,91262.0,92197.0,684.6734885031019,180,3,1,5,5488.0,109,37863.57989692982,1678.2064538029285,1,4,1.0,0.8,0.03457406505165514,0.018388885338946424,0.1449413926242351,6,0.6699999999999999,0,1,0
58,38451.0,1498926.0,685.6958960767615,120,2,1,3,6025.0,67,353948.77905226796,59549.716065710876,1,2,1.0,0.6666666666666666,0.7670992064624846,1.5487169661572098,0.017022236991839666,4,0.4822222222222222,0,1,1
57,128327.0,1266501.0,673.5813372402023,60,6,0,9,28446.0,122,677259.4829635732,54876.87091274765,0,5,0.0,0.5555555555555556,0.43980058948595724,0.4276330851087273,0.042001626725882237,2,0.711111111111111,0,0,0
60,38160.0,888900.0,587.6621981273188,0,2,4,0,9109.0,131,624740.3734692609,31811.48193292458,3,0,0.75,0.0,1.3643002565279108,0.8336342225609167,0.014580456757447244,0,0.4041666666666667,1,0,0
60,125453.0,1368887.0,767.0162025318525,0,1,2,1,11177.0,161,909694.285460373,44868.39731662124,1,0,0.5,0.0,0.604272971724054,0.3576510511236976,0.012286545247828622,0,0.4083333333333333,0,1,0
50,85510.0,1222640.0,754.6503511505027,30,4,3,1,20528.0,172,967966.0272232344,59796.960051352966,2,0,0.6666666666666666,0.0,0.943326343140407,0.6992978604999762,0.021207355860295898,1,0.5416666666666666,1,0,0
46,146227.0,257027.0,606.90676811911,180,4,3,2,3842.0,128,93796.23851991992,8165.087234017132,0,1,0.0,0.5,0.0534535565250831,0.055838437730495266,0.04096113085797207,6,0.8833333333333334,1,0,0
62,158955.0,1129196.0,658.9492057471373,30,4,5,6,1821.0,136,435866.7880446132,36891.72035049293,3,6,0.6,1.0,0.228506384429877,0.23208908402059028,0.004177881981257106,1,0.45166666666666666,1,1,0
38,83994.0,597087.0,664.2440031452048,120,3,5,11,25297.0,139,521961.6075388449,22744.909075300802,1,0,0.2,0.0,0.5178560448155473,0.27079206937758415,0.04846525038360675,4,0.7533333333333333,0,0,0
25,160897.0,1290922.0,599.0436839650292,45,2,3,11,28429.0,59,635714.343277451,55708.41824074409,1,4,0.3333333333333333,0.36363636363636365,0.32925533274778845,0.3462365254836578,0.044719771231577284,1,0.4489141414141415,0,1,1
57,35965.0,1302521.0,549.3242612566413,5,1,5,10,29610.0,164,1010606.8814966499,60021.75928363809,4,2,0.8,0.2,2.3416443799449693,1.6688936266825551,0.029299226575767338,0,0.35305555555555557,1,1,0
34,35393.0,1434061.0,633.0585143661365,60,0,3,9,690.0,91,872807.570246205,23852.448019038544,0,1,0.0,0.1111111111111111,2.055038120170196,0.6739312298770532,0.000790552263204319,2,0.5555555555555556,0,0,0
68,178953.0,703927.0,655.0518361824165,30,1,0,5,15893.0,156,201075.76239718235,34524.988818219186,0,2,0.0,0.4,0.09363527592774935,0.1929276894951143,0.07903985945659012,1,0.5016666666666667,1,0,0
41,111036.0,329970.0,579.1136666645186,15,4,6,9,25474.0,39,286439.89918926294,10906.45675312604,2,1,0.3333333333333333,0.1111111111111111,0.21497524765936493,0.0982245105472643,0.08893314120030552,0,0.4380555555555556,1,0,0
62,91015.0,231360.0,692.3884434859835,90,2,5,3,25342.0,55,91001.31302238576,11853.70615974485,2,0,0.4,0.0,0.08332080153673,0.1302390392764363,0.27847949835367786,3,0.5538888888888889,0,1,1
23,43219.0,289916.0,761.3999412321438,5,5,2,7,10827.0,111,183036.6226827077,10568.519077062241,2,3,1.0,0.42857142857142855,0.35292468336207783,0.24453409558440134,0.05915209667503811,0,0.43353174603174605,1,1,0
53,64817.0,1488114.0,738.9481302315687,180,5,2,0,14708.0,104,507278.3245426089,50645.46622559998,2,0,1.0,0.0,0.6521930004764811,0.7813608501720225,0.028993945312490086,6,0.8166666666666665,1,1,0
42,129152.0,900210.0,671.1320042788897,120,3,6,10,4501.0,72,523698.1421998313,20538.7033105713,2,8,0.3333333333333333,0.8,0.33790813808524794,0.15902737325454736,0.008594645726817417,4,0.6133333333333334,0,1,0
43,151117.0,560110.0,551.1711812435162,120,0,2,11,4175.0,39,311329.25829413295,18922.84865518404,1,6,0.5,0.5454545454545454,0.17168223864849363,0.12521985385617793,0.013410239766336407,4,0.44045454545454543,1,0,0
33,166462.0,701477.0,730.0991638461334,0,0,2,8,11324.0,41,242555.78337879034,24353.30784003692,0,4,0.0,0.5,0.12142700405036902,0.1462995028296964,0.04668616778481728,0,0.2911111111111111,1,0,0
68,84052.0,300679.0,690.2474518345191,180,1,5,2,6910.0,130,268078.83055430505,15268.218470834394,4,1,0.8,0.5,0.26578668617275125,0.18165205433344114,0.025776000237363886,6,0.6633333333333333,0,1,0
40,91672.0,877547.0,709.7045776452615,45,1,2,3,29185.0,3,224224.35054874542,44301.59742725766,1,0,0.5,0.0,0.20382845957030266,0.483262036687949,0.13015981506279492,1,0.3025,1,1,1
62,44454.0,667222.0,815.527196021176,90,0,2,8,2403.0,21,321774.08585507143,22990.192668699434,2,0,1.0,0.0,0.6031967236826672,0.5171681438947999,0.007467972424237801,3,0.32166666666666666,1,1,0
41,31459.0,1207161.0,622.2631859328543,5,5,5,5,15869.0,166,209482.41003886572,59999.15448993673,5,0,1.0,0.0,0.5549085318426781,1.9072174732170994,0.07575337708333502,0,0.47638888888888886,1,1,1
23,88931.0,80679.0,478.762884681457,90,2,1,6,16695.0,176,53412.88113820583,3967.4406064930818,0,6,0.0,1.0,0.05005086447002529,0.0446125716172435,0.3125650525535533,3,0.5916666666666667,0,1,0
64,111839.0,1400985.0,606.258179553317,15,5,0,4,1778.0,14,695697.8991606336,74161.70551598632,0,4,0.0,1.0,0.5183775331508043,0.6631113074686498,0.0025557070132670727,0,0.37694444444444447,0,1,1
30,34899.0,137957.0,714.0231547787474,90,1,2,10,13220.0,25,78645.06689151554,4064.783335310192,1,3,0.5,0.3,0.18779207353485664,0.11647277387060351,0.1680970024252877,3,0.4088888888888889,1,1,0
34,84179.0,655252.0,681.8848131223629,15,0,1,1,28246.0,59,441561.4799289732,15391.296377027138,1,1,1.0,1.0,0.4371255300500255,0.18284009523785194,0.06396844218509158,0,0.1602777777777778,1,1,0
63,121933.0,543909.0,594.9054709280923,180,0,2,5,3286.0,105,393249.77277515276,28694.99598118722,0,1,0.0,0.2,0.26876083093116215,0.23533412596415426,0.008356012456945084,6,0.78,0,0,0
64,149365.0,1091002.0,580.6197831776499,90,3,0,2,4306.0,34,953940.2570726993,41888.42598879834,0,0,0.0,0.0,0.532219873616476,0.28044338358248816,0.004513909511706289,3,0.6005555555555555,0,0,0
65,170034.0,1004410.0,655.1773688927823,45,3,4,8,4958.0,176,801516.2535200168,33814.772392226114,3,6,0.75,0.75,0.39282155996252555,0.19887065170628293,0.0061857759942184135,1,0.45,1,1,0
41,73135.0,335358.0,592.7733731082736,45,3,3,3,1640.0,88,131746.57136494206,10549.803164584673,2,3,0.6666666666666666,1.0,0.1501180139068641,0.14425108586292026,0.012448141784708381,1,0.4330555555555556,0,1,1
58,81459.0,761554.0,716.4443392778168,0,6,1,3,26548.0,96,529621.6249831339,14005.041390166882,1,2,1.0,0.6666666666666666,0.5418079698407929,0.17192748978218345,0.05012635199864703,0,0.43333333333333335,1,1,0
37,159733.0,825100.0,651.2001177961612,15,4,4,2,1362.0,35,170773.68416039587,19112.433681710263,2,2,0.5,1.0,0.08909330161394112,0.11965238042051587,0.007975467688105668,0,0.31527777777777777,1,1,0
57,130309.0,722626.0,636.1017480967802,120,5,1,10,8431.0,55,182213.8623680742,19267.59825219943,1,10,1.0,1.0,0.11652678272930381,0.14786084040395853,0.046269805658195634,4,0.5222222222222223,1,0,1
45,62339.0,81616.0,626.9206517953895,120,0,0,2,24790.0,132,40376.207520569806,3024.0912556737017,0,0,0.0,0.0,0.053973980334100384,0.04851042294027337,0.6139754454989524,4,0.6833333333333333,1,0,0
